year,month,AAPL,ABBV,ABT,ACN,ADBE,AGN,AIG,ALL,AMGN,AMT,AMZN,APC,AVGO,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,BRK/B,C,CAT,CELG,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,DVN,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PM,PYPL,QCOM,RTN,RTX,SBUX,SLB,SO,SPG,T,TFCF,TFCFA,TGT,TMO,TMUS,TSLA,TWX,TXN,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2019,10,-0.007667983,0.001518418,0.004014987,-0.003782885,0.0001419,-0.008918088,-0.007371497,0.005159681,0.001621355,0.00517803,-0.004341212,-0.014044428,-0.004866081,-0.004109223,-0.003588347,-0.001882073,-0.005895858,-0.002044506,-0.002265021,-1.15E-05,-0.009742075,-0.003236547,-0.001739585,-0.000523852,-0.015731796,-0.003783251,-0.000763557,-0.002272956,-0.00611763,-0.011876893,0.001941021,0.002119777,-0.000435331,-0.008331022,-0.006682742,-0.021396053,0.003804682,-0.001686609,,0.001777894,-0.007714685,-0.004078224,0.00390674,-0.000160929,0.002545056,0.00011315,-0.008416778,-0.006725762,-0.003750267,0.003600878,0.00428896,-0.001147238,-0.00576102,-0.002195894,-0.003448398,-0.007947735,-0.003170508,-0.002359195,-0.003597792,-0.003690494,0.000169506,-0.006671056,-0.005721509,-0.004258444,0.00195696,-0.004331107,0.006401391,-0.003292907,-0.002491268,-0.006030616,0.006098367,-4.15E-05,-0.002995449,-0.004653922,-0.001528513,0.002917207,0.001407994,-0.008751158,-0.004232487,-0.001996606,-0.00912717,-0.004072597,-0.006716859,0.004351505,-0.003918021,-2.77E-05,-0.000735146,-0.001551679,-0.002555687,-7.48E-06,-0.00739187,-0.001207185,-0.004418682,-0.00118679,0.006622205,-0.005035277,-0.00225574,-0.001615954,0.00240469,-0.001801376,-0.003085877,-0.000583374,0,-0.00814753,-0.001205821,-0.001745346,-0.000880537,-0.006735046,0.0038565,8.80E-05,0.001804487,-0.007622106
2019,11,-0.007340665,0.004720377,0.006732849,-0.000993391,0.002899437,-0.007200378,-0.005584189,0.006190048,0.001606343,0.004533772,-0.004272185,-0.012432072,-0.003567696,-0.001892003,-9.44E-05,0.000790941,-0.004011806,0.002236974,-0.002696396,0.002661335,-0.00961652,-0.002448476,-0.000382266,0.002044347,-0.015336621,-0.003555336,0.001453481,-0.000966668,-0.004313093,-0.006514386,0.003086167,0.00297563,0.00285491,-0.006551102,-0.003408706,-0.016619653,0.00575889,-0.00169314,,0.000999648,-0.003862547,-0.000884301,0.003964933,0.002899422,0.004558558,0.002303997,0.000291375,-0.005713165,0.000702792,0.004688956,0.005435791,0.001122436,-0.003494417,-0.001676271,4.07E-05,-0.005951882,-0.003413387,-0.001843481,-0.001569867,-0.001231732,-7.86E-05,-0.000369178,-0.004843523,-0.002513365,0.001743845,-0.003705346,0.00835992,-0.002508754,-0.001245135,-0.00389576,0.006138059,0.003707273,-0.003494224,-0.003398436,0.001176587,0.005002622,0.001448367,-0.007762163,-0.003008018,0.002016805,-0.006691793,-0.001781293,-0.004421787,0.003463809,-0.002365431,0.000767123,-0.002484316,-0.000966175,-0.001007022,0.002094828,-0.005034937,-0.001256489,0.000234027,-0.002145486,0.008369777,-0.004301761,-0.002219382,-0.001832357,0.003412605,0.000806274,-0.002395331,0.01043314,0,-0.007378235,0.002761953,0.001643845,0.001568266,-0.007438332,0.005263117,0.001937671,0.002823948,-0.004848623
2019,12,-0.008380446,0.004929665,0.009127984,-0.001728598,0.002769353,-0.004951045,-0.003287626,0.001273389,-0.000143185,0.004004217,-0.00158143,-0.009910502,-0.002302103,-0.002143717,0.000515331,0.000330975,-0.001225417,0.001845683,-0.001064111,0.001651319,-0.00676864,-0.003468534,-0.002148449,0.000444703,-0.01130093,-0.003982035,0.004421312,-0.00125353,-0.006062874,-0.009741033,0.003725304,0.002683085,0.003522882,-0.005342302,-0.003818711,-0.014862049,0.00745013,-0.002558092,,-9.62E-05,-0.006199367,-0.000321954,0.003971916,-0.002244984,0.003879685,0.003664088,-0.007443235,-0.004412984,-0.001349125,0.0032714,0.004201174,0.00017271,-0.006763035,-0.000530379,-0.001776761,-0.006060071,-0.001068118,-0.000818773,-0.003478388,-0.000123415,0.000496429,-0.002342789,-0.004225063,-0.001510393,0.002653811,-0.003523048,0.008583289,-0.001069013,0.000582889,-0.003234285,0.005268212,0.002058317,-0.005786658,-0.002269344,-0.000659427,0.004099467,0.001385828,-0.003491795,-0.000763157,-0.001205877,-0.004556125,-0.002982777,-0.006388424,0.002970062,-0.001245003,0.002044131,-0.003756914,-0.000831779,-0.003065186,0.003266789,-0.004594151,0.000607195,-0.003435801,-0.001851374,0.005657817,-0.005805208,-0.000379555,-5.97E-06,0.003302885,0.000365176,-0.001804153,0.012548705,0,-0.003340787,-0.00010936,-0.000622853,0.000534,-0.006628384,0.003854916,0.001572744,0.002817448,-0.006256493
2020,1,-0.004591479,0.005057188,0.010301743,7.59E-05,0.006062229,-0.00389439,-0.001809608,0.001027138,-0.001885267,0.005057184,0.003180602,-0.006049557,0.000774503,-4.44E-05,0.006152078,0.000465553,0.000505521,0.00047174,0.001009848,0.003852485,-0.007732398,-0.002509967,-0.001004294,0.003443595,-0.009938903,-0.004676423,0.00504331,3.77E-05,-0.004680149,-0.00680158,0.004690683,0.004464907,0.006147578,-0.006363757,-0.002388548,-0.013080988,0.006925654,-0.001846953,,0.001720273,-0.000930353,0.001867669,0.005082156,-0.000133229,0.00532163,0.003896058,-0.003314129,-0.004271519,1.32E-05,0.005146836,0.005685385,0.002002025,-0.004798899,0.001227403,0.001492753,-0.004402835,0.000858653,-0.001133175,-0.002514989,-0.000848855,-0.001236922,0.002662264,-0.003873996,-0.000922774,0.0035242,0.001642942,0.006872828,-0.001449608,0.001973078,-0.001935393,0.006361267,0.003136484,-0.005923097,-0.002261616,0.00189157,0.006011333,0.002668138,-0.001039341,0.002189634,0.0009949,0.001666184,-0.000125948,-0.005398547,0.000810706,-0.001179365,0.000533304,-0.002897649,0.002635909,-0.000713406,0.003384151,-0.001482068,0.002417583,-0.001642677,-0.001043016,0.007535018,-0.004436193,0.000227855,0.000312864,0.005584916,0.00141106,-0.001626255,0.013182638,0,-0.001257353,0.00310757,0.000427088,0.000818595,-0.00349072,0.001177811,0.002816772,0.003612977,-0.00484495
2020,2,-0.006355424,0.001352912,0.006822201,-6.55E-06,0.004291314,-0.002996724,-0.00206021,-0.000256693,-0.002751485,0.004767669,0.002989375,-0.004464564,-0.001125167,-0.000631445,0.004599134,0.000551887,0.002241831,0.000260559,0.00013748,0.002096707,-0.005898856,-0.003766638,-9.06E-05,0.001410859,-0.006750128,-0.004711616,0.005544362,7.88E-05,-0.003441881,-0.005994723,0.005812719,0.001421132,0.004618602,-0.006141434,-0.001589492,-0.010572634,0.00387746,-0.004374396,,0.000948614,0.00205684,0.000555502,0.003391643,0.001442331,0.004181393,0.002951117,-0.003723791,-0.003421818,-0.001254988,0.004112498,0.004670651,0.00285314,-0.003310173,0.001026977,-0.000437526,-0.00413816,-0.000231857,-0.002038275,-0.002095052,0.001098854,-0.00143716,0.004131325,-0.00497497,-0.002097576,0.002958662,0.000803233,0.004838323,-0.000591702,-0.001715767,-0.001764826,0.007380896,0.001658007,-0.004941545,-0.004152475,0.001965374,0.004125524,0.001946573,-0.002616006,0.001373916,-0.00013569,0.001728864,-0.00149525,-0.007246441,0.000543055,-0.001864995,0.000955153,-0.00231454,0.002307816,-0.000434241,0.00205163,-0.001919688,0.000980228,0.000928519,1.30E-05,0.008252817,-0.001143437,-0.000316348,-0.000262571,0.007438466,-0.00063162,0.000300365,0.004778671,0,-0.002124704,0.002158746,0.000345421,0.002113928,-0.004280319,0.001358048,0.004421063,0.003712545,-0.0043677
2020,3,-0.006085363,0.000274232,0.006184754,-0.000404346,0.002546259,-0.003740676,-0.002404184,0.00027763,-0.003088221,0.002759753,-0.001562659,-0.002538179,-0.001594036,-0.001059182,0.00558708,-6.62E-05,0.000333533,-5.69E-05,-5.85E-05,0.002013408,-0.005856009,-0.001954627,-0.001923148,0.000993193,-0.005625634,-0.004577093,0.004739385,0.001612482,-0.003101313,-0.004441466,0.005056084,0.002108475,0.003703681,-0.005454961,0.001703735,-0.012115895,0.00257504,-0.006314047,0.00124398,0.000914485,0.005292186,0.000917465,0.001793239,-0.000806976,0.005453527,0.001339327,-0.00218699,-0.007342487,-0.002586257,0.000792966,0.001328055,0.001790545,-0.000136851,0.000168562,0.001108604,-0.005784068,0.001887548,-0.0020642,-0.002421289,0.000718342,-0.000717861,0.003003183,-0.00506874,-0.001004798,0.003105401,-0.000370878,0.003398318,-0.00209966,-0.003592259,-0.00196917,0.005957561,0.002282606,-0.002907816,-0.003763351,0.000470238,0.000804498,0.001837093,-0.005535305,-0.001497561,0.001235361,0.000940826,-0.001548577,-0.006451734,-0.000101443,-0.001629128,0.001483737,-0.003705142,0.00159115,-0.00141049,0.003442324,-0.001143499,-0.000199756,0.001707594,-0.000529638,0.007119284,0.000178086,-0.00024846,-0.000296384,0.003984715,-0.002746578,2.92E-05,-0.007664569,0,-0.002911442,0.002069761,0.002104376,0.001595649,-0.001987644,0.002574353,0.004102727,0.002123924,0.000437436
2020,4,-0.012316666,-0.001631068,0.002536584,-0.002912319,-0.000483649,-0.003320984,-0.003688245,-0.0046578,-0.007514521,-0.001239883,-0.00296642,-0.00084899,-0.006002961,-0.003054923,0.00163267,-0.001880817,-0.003103391,-0.001881378,-0.00083604,-0.002141006,-0.005181079,-0.005526963,-0.006381755,-0.001122359,-0.002872416,-0.00483936,-0.000698811,-0.001567176,-0.005353248,-0.004506909,-0.002225908,-0.000444227,0.000610219,-0.011337035,0.000572872,-0.01574457,-0.000314702,-0.007077184,-0.002268246,-0.003490852,0.006703465,-0.001530594,-0.00251339,-0.003395145,0.007120846,-0.001819897,-0.005613866,-0.012768185,-0.004920911,-0.000653752,9.26E-05,-0.001039895,-0.000748456,-0.004203139,0.000941307,-0.00771858,-0.001390885,-0.004331352,-0.006075382,-0.00546903,-0.004265652,-0.002404867,-0.007628732,-0.003497273,-0.001155043,-0.003941361,0.000495507,-0.006172793,-0.003736961,-0.004751607,0.004699635,0.000264214,-0.005738095,-0.00832189,-0.001109839,-0.004024219,-0.003075309,-0.008345916,-0.003097543,0.000925494,0.00019003,-0.003303081,-0.005255726,-0.003036773,-0.005097999,-0.003021393,-0.006202635,-0.001389029,-0.002502904,0.001614914,-0.003239696,-0.003501512,0.001692312,-0.004699639,0.001754184,-0.005026112,0,0,-0.000303016,-0.005198962,-0.002617049,-0.023229616,0,-0.005529692,0.001664906,0.001508175,-0.001332204,-0.005814787,-0.001961218,0.001555514,-0.004674985,-0.002325965
2020,5,-0.00712717,0.001708949,0.004790362,0.001851915,0.005967012,-0.001572913,0.008253992,0.001280508,-0.004663983,0.001130926,0.000405155,7.51E-05,0.000400883,0.007053933,0.015543763,0.007047173,0.002069042,0.002284036,0.004671391,0.006145687,-0.004879753,-0.00059773,0.004200941,0.005215877,-0.003441608,-0.002592088,3.81E-05,0.004153079,0.008104642,-1.75E-05,-0.002005778,0.007174993,0.004241384,-0.009523084,0.006487143,-0.009996053,0.005846095,-0.004506059,0.007424606,-0.000606967,0.008123376,0.003997732,0.005215715,0.006604771,0.015086655,0.002857155,0.005947134,-0.009081849,0.003112326,0.005130936,0.006153423,0.006306226,0.004730605,0.001163613,0.004878572,-0.001850067,0.003445467,-0.003316114,0.002241274,-0.002123352,-0.000301216,0.004185429,-0.006682236,-0.002260372,0.004265803,0.002034165,0.003610416,-0.004161915,0.001918626,0.006169145,0.00945192,0.004009206,-0.002956379,-0.004646246,0.007708699,-0.000200088,0.004236504,-0.003370275,0.001591542,0.007354034,0.008471977,-0.002624862,0.002477604,-0.002354643,-0.002042324,-0.002840373,-0.004226171,0.003937113,0.000834417,0.008759054,0.002150389,0.000222357,0.00986494,0.001510755,0.015935636,-0.000219553,0,0,-0.002617039,-0.001910097,-0.002784895,-0.013197704,0,-0.0009437,0.006256601,0.006260611,0.006739146,-0.000888175,-0.000742119,0.009072558,-0.004807584,-0.000400725
2020,6,-0.001865905,0.000536976,0.006000064,0.003586766,0.006606956,-0.003584577,0.012344142,0.002033449,-0.003195628,0.001450613,0.006602957,-0.000477591,0.004356467,0.009668954,0.020126866,0.009668232,0.003226832,0.005461097,0.005339213,0.008160492,-0.003850804,0.00154183,0.008884804,0.0085834,-0.003125885,-0.004982016,0.000400571,0.005406719,0.012182957,0.005686258,-0.003066738,0.008504142,0.00665991,-0.002652687,0.007280809,-0.008936779,0.006683012,-0.002773365,0.013312478,0.000775554,0.017203671,0.008175382,0.00698317,0.008270583,0.019404722,0.003595185,0.00921573,-0.005078846,0.008224484,0.005446216,0.006190951,0.008795686,0.008813801,-0.000409983,0.006390511,0.000845079,0.006625368,-0.001892385,0.003840316,-6.03E-05,-0.00057731,0.004955988,-0.005330525,-0.001417242,0.002660355,0.002126823,0.004386697,-0.001670758,0.003627799,0.008767539,0.010297444,0.004330388,-0.001477997,-0.002843807,0.008752715,0.000242383,0.005225825,-0.0006319,0.001316903,0.005944555,0.011026831,-0.001409477,0.007884483,-0.001714767,-0.000121231,-0.003322337,-0.003482832,0.004213824,0.00440416,0.008168339,0.006590191,0.003370591,0.012887528,0.003953336,0.022541649,0.000908931,0,0,-0.003381619,-0.000968932,-0.000569738,-0.005293095,0,0.002783655,0.00713406,0.007488878,0.010130305,-0.000232572,-0.000820826,0.013171358,-0.006953157,0.004326384
2020,7,-0.003730879,0.001235128,0.007249059,0.001481171,0.002129562,-0.002758892,0.013600339,0.002058639,0.000565528,-0.000278196,0.001580776,-0.00088218,0.005231181,0.008156492,0.016408497,0.00825889,0.006308101,0.004986432,0.003486692,0.007537003,-0.003283502,0.002809004,0.006901846,0.008907712,-0.002403622,-0.004378787,0.001203631,0.004122418,0.012193387,0.004007499,-0.002503017,0.00413835,0.008993348,-0.001149497,0.007839384,0.003421465,0.007245944,-0.003534268,0.015375966,-0.000552244,0.012007983,0.009498491,0.006580322,0.006779583,0.018889589,0.00453632,0.007660509,-0.000311171,0.0058358,-0.000142804,0.000675894,0.007680281,0.008002591,-0.000132054,0.007283663,0.001683358,0.006954661,-0.000825312,0.003141436,0.002320774,0.000290161,0.006781136,-0.004464878,-7.03E-05,0.003821384,-0.001189149,0.004115824,-0.000730564,0.005558922,0.009447854,0.001084673,0.004942034,-2.46E-05,-0.000538576,0.007902415,-0.00223641,0.005768523,-0.003489223,0.001389724,0.006430511,0.010635648,-0.000891521,0.001934666,-0.001797577,0.00708965,-0.003553095,-0.002399517,0.001132074,0.005406113,0.008972349,0.007477578,0.0031944,0.014946856,0.004058967,0.017049184,0.002087326,0,0,0.001110574,-0.001536356,0.000567943,-0.014031795,0,0.004087298,0.007090619,0.008921023,0.008434379,-0.001285384,0.00456999,0.011544908,-0.006460928,0.004154738
2020,8,-0.002071738,0.001200213,0.007442755,0.002468135,0.003026818,-0.002714121,0.018974655,0.004511748,-0.004799952,-0.003314767,-0.000651376,-0.000728928,0.009464018,0.010162752,0.016020636,0.011204075,0.007756347,0.007936003,0.001189193,0.00814142,-0.002669132,0.003615474,0.008979553,0.009387695,-0.001467693,-0.005737705,0.001940091,0.003450075,0.01596514,0.008299089,-0.003148626,0.003418381,0.010057927,4.72E-05,0.009637626,0.005535923,0.007715718,-0.003457873,0.016808564,-0.002844964,0.014905517,0.010602374,0.004429236,0.007516303,0.0095207,0.006178957,0.009792397,0.000984691,0.007444068,-0.000264617,0.000595429,0.008611809,0.012173298,0.001575923,0.00860755,0.004430672,0.008712168,-0.000629068,0.005234421,0.00131288,0.001128052,0.006652144,-0.002574438,0.000492924,0.00455989,-0.002002962,0.003480719,0.000584785,0.005602401,0.013171482,-0.002591746,0.005800984,0.000590727,-0.000496432,0.009375597,-0.001664451,0.003364589,-0.007120521,0.003370351,0.009057678,0.011326543,0.000272084,0.005357654,-0.001405404,0.005377499,-0.003204324,-0.00290393,4.21E-05,0.00829217,0.007583704,0.008214002,0.003408744,0.017207589,0.001782638,0.014753836,0.002807997,0,0,0.002106384,0.000653735,-0.000975495,-0.015631357,0,0.007264246,0.009345541,0.006318507,0.011338843,-0.001360863,0.004579909,0.013885347,-0.006300333,0.006004115
2020,9,-0.005962632,-0.000732943,0.006422194,0.002265911,0.002230553,-0.002501787,0.017024981,0.000950046,-0.005966045,-0.001835328,0.000247825,0,0.006943789,0.009778722,0.012110219,0.007474539,0.008513316,0.005797545,0.001490386,0.004531194,-0.00183306,0.000623229,0.004925128,0.006875896,-0.000401957,-0.007325258,0.002064413,0.002731014,0.015349757,0.009445894,-0.004429389,-0.002041053,0.00993686,-0.001905814,0.007147028,0.006609872,0.006328503,-0.003716769,0.015996685,-0.001177396,0.007946407,0.006778443,0.004594615,0.004550582,0.005432686,0.004485801,0.006187981,-0.001634832,0.004612116,-0.000312191,0.000446177,0.004654827,0.005870813,0.001023172,0.007648578,0.004665451,0.005961054,-0.001483515,0.003444847,0.0016629,0.001858933,0.006548661,-0.002788416,0.001117316,0.002205866,-0.002510834,0.003638352,0.000802325,0.005224673,0.012520818,-0.002674756,0.005180481,0.002284985,-0.002121479,0.005234311,-0.005021212,0.005522895,-0.009658623,-0.000157308,0.007515838,0.006412997,-0.00114323,0.010872062,-0.001485621,0.00437471,-0.004247434,-0.003771466,-7.99E-05,0.00297173,0.00632614,0.00589893,0.005148461,0.011466328,0.003849144,0.014058557,0.002866604,0,0,-0.002983891,-0.000329326,-0.001026931,-0.021438652,0,0.005070607,0.007618077,0.004884644,0.00924471,-0.00094342,0.004914235,0.011391858,-0.006997753,0.003483696
2020,10,-0.010386428,0.002022969,0.007456834,0.001204438,-0.000675422,-0.002460068,0.017568912,0.001107807,-0.00640583,0.001221344,-0.00026872,0,0.001460011,0.007100197,0.009700971,0.006154649,0.009978327,0.004218962,-0.000362008,0.002893932,-0.000203945,-0.000612383,0.003572908,0.003339149,-0.000350337,-0.007096087,0.003492401,0.001565398,0.014656571,0.010858772,-0.006084894,-0.006411589,0.00975802,0.000322058,0.006960372,0.003833815,0.004242017,-0.005345849,0.010551698,0.000838799,0.008018122,0.004296126,0.007119012,0.003787545,0.001617664,0.003143598,0.009007687,-0.001224543,0.003758144,-0.003048998,-0.002334627,0.002346538,0.005258721,-0.000667246,0.005892513,0.003716068,0.005460837,-0.000198075,0.002488543,0.005586521,0.002946311,0.003465742,-0.001447823,0.001986218,-6.71E-07,-0.002584482,0.003641164,0.001746375,0.004860249,0.011732364,-0.004805202,0.002662481,0.004050857,-0.001119275,0.00371064,-0.006774088,0.008530367,-0.014984644,-0.002130651,0.004887836,0.002025441,-0.002052155,0.011046162,-0.000426364,0.007745832,-0.003381044,-0.002326997,-0.00378595,-0.001955553,0.004847933,0.005517856,0.003799184,0.011300815,0.006549559,0.015182313,0.004111051,0,0,-0.002876272,-0.002279467,-0.002177754,-0.017578657,0,0.002079336,0.004812494,0.004436992,0.007512733,-0.002227977,0.004896887,0.010870491,-0.011656368,0.004658793
2020,11,-0.010855642,-0.000380227,0.005739183,0.00030443,-0.003271975,-0.003376204,0.014959223,0.00163176,-0.00694521,0.000986262,-0.002157281,0,0.000122487,0.005083761,0.007181127,0.003981065,0.007365473,0.001813219,-0.001256662,-4.20E-05,0.00035208,-0.000778896,0.001802653,0.002041984,-0.000383918,-0.009848807,0.001521788,0.000194182,0.011646954,0.009147137,-0.008116089,-0.007535108,0.008110106,0.000166572,0.006969634,0.001164938,0.00302439,-0.005320785,0.009205069,-0.000254172,0.008001659,0.00345196,0.006394945,0.000241977,-0.001534166,0.001395662,0.00568018,-0.001606536,-0.001570487,-0.005156646,-0.004629749,0.001495674,0.010612946,-0.000979219,0.003823212,0.003094349,0.003462926,0.001075414,0.000343639,0.002620486,0.003588477,0.003125324,5.30E-05,0.001235874,-0.000988493,-0.004040253,0.001334691,4.73E-05,0.005871882,0.009485308,-0.007359503,0.000224468,0.003977738,-0.000350228,0.003034758,-0.008801145,0.006653071,-0.018719913,-0.004335487,0.003500801,0.001477758,-0.003929433,0.012554347,-0.001676859,0.007325801,-0.00388728,0.000662751,-0.004609403,-0.004132857,0.003086973,0.003933651,0.001171525,0.010608158,0.006087418,0.011065596,0.003211873,0,0,-0.00425929,-0.002770226,-0.00377172,-0.019837235,0,0.000438953,0.002722986,0.00104451,0.004748255,-0.002522972,0.004242848,0.00834957,-0.014089559,0.005670921
2020,12,-0.008486895,-0.001112121,0.002943893,0.000302762,-0.002900421,-0.002357265,0.013733971,-0.000748462,-0.006385617,-0.0013741,-0.000591064,0,0.000788978,0.004457556,0.006094863,0.004054893,0.008532779,0.000780818,-0.000989274,-0.000837617,-0.001410905,-0.000507034,0.002477552,0.002725682,0,-0.006161695,-0.002031188,0.00175465,0.010533803,0.007552336,-0.009951413,-0.005904175,0.007259585,-0.001635244,0.003959078,0.002907281,0.00122196,-0.002767326,0.008044086,-0.001667083,0.007086522,0.00146857,0.003985798,0.003270295,-0.001823171,-0.000160556,0.007783327,-0.000923216,0.000158993,-0.004522841,-0.004168804,0.002524613,0.009279558,-0.001250572,0.001270406,0.00327852,0.003096051,-0.000407482,0.000384499,0.000494207,0.001809234,0.000309902,-0.001754269,0.001241628,-0.001107637,-0.00375354,0.000321258,-0.002496288,0.004105361,0.008483738,-0.005953643,0.001199067,0.003563329,-0.003667256,0.003212699,-0.008540542,0.003593614,-0.020336725,-0.006254071,0.004674265,0.001813895,-0.003658625,0.011591078,-0.002920914,0.005644127,-0.005160197,0.001489785,-0.004634299,-0.00141217,0.004583263,0.003556926,0.000779161,0.011419383,0.003349013,0.010468231,0.00322039,0,0,-0.004727234,-0.003614016,-0.004582779,-0.022862324,0,-0.000103816,0.005184752,0.002796339,0.00390212,-0.00293635,0.003079391,0.007515611,-0.014813845,0.004742646
2021,1,-0.011954437,-0.001349862,0.001809589,-0.00140321,-0.004884912,-0.002628503,0.010276545,-0.002456085,-0.007953722,-0.004783638,-0.002835891,0,-0.001299289,0.001493937,0.002614211,0.002789653,0.005393321,0.00033418,-0.002838851,-0.003690947,-0.000742031,-0.000775062,0.001205666,0.001852646,0,-0.007396051,-0.002938475,-0.000512561,0.006106927,0.008761296,-0.009724299,-0.005345939,0.005127121,-0.001017939,0.003466343,0.002853467,0.000919046,-0.004095886,0.006905376,-0.00304333,0.006797955,0.002055405,0.002693604,0.001364845,-0.00323009,-0.003239634,0.007208247,-0.002948338,-0.00168641,-0.007225935,-0.007054075,0.000565464,0.008063108,-0.002113207,-0.001673173,0.002556537,0.000497831,-0.002051853,-0.001093791,0.001202922,0.001647283,-0.002806047,-0.002138185,-0.000365755,-0.000734084,-0.006011911,0.001121346,-0.003462892,0.004903973,0.006223538,-0.009549208,0.001536243,0.003687182,-0.004986571,0.000624033,-0.010385084,0.002038133,-0.023884477,-0.006647028,0.002566593,-0.001097409,-0.006173092,0.015297993,-0.004002151,0.002817652,-0.005010987,-0.000227886,-0.006977909,-0.004777249,0.003275219,0.002204644,-0.00074289,0.010678667,0.001830826,0.006779849,0.002739891,0,0,-0.005196149,-0.004938837,-0.006051884,-0.024079702,0,-0.002241734,0.004436182,0.003274965,0.001567046,-0.004518595,0.002456392,0.004101551,-0.014599212,0.00429499
2021,2,-0.007983357,0.000965603,0.002186072,-2.63E-05,-0.00119596,-0.002164673,0.01260723,-0.000756376,-0.007091823,-0.003420776,0.001205687,0,0.002822457,0.00442063,0.009165889,0.004548696,0.005343256,0.002798908,0.000431957,-0.001405982,-0.000977853,0.001162086,0.00468656,0.00337093,0,-0.004616901,-0.002653219,0.003340334,0.007530184,0.010193212,-0.011157749,-0.002335425,0.007416378,-0.003176212,0.003841933,0.002871029,0.001387864,-0.000446935,0.007637415,-0.002127354,0.0045631,0.005888616,0.004683934,0.005067261,0.000976289,-0.000623687,0.015213396,-0.005193698,0.002377016,-0.004235793,-0.003991988,0.001721059,0.009081973,-0.001090829,0.001977292,0.004710112,0.002105508,-0.00152618,0.000698861,0.000878887,0.004387046,-0.002146843,3.52E-05,0.004218972,-0.000182281,-0.003401357,0.00416948,-0.003821948,0.006515869,0.008846223,-0.006442102,0.004609449,0.002896908,-0.003135165,0.002341173,-0.007059442,0.004091627,-0.019459694,-0.005106433,0.005185788,0.000132131,-0.003446033,0.017310644,-0.002158208,0.002732528,-0.005218976,0.001188953,-0.004217352,-0.00219015,0.005034841,0.007794186,0.00372693,0.01016085,0.003299583,0.0070427,0.000343616,0,0,-0.007126761,-0.005622627,-0.004348791,-0.024522285,0,-0.00043732,0.007251481,0.005422564,0.00228959,-0.002743387,0.001837039,0.005370833,-0.015882683,0.005049149
2021,3,-0.00956769,0.002408302,0.002823549,-0.000889468,-0.00159026,-0.001368664,0.014117759,-0.001572229,-0.006426305,-0.005495556,-0.002389493,0,-5.80E-05,0.004591167,0.007865156,0.004040293,0.007770749,0.002273657,-0.001115078,-0.002368476,-0.00119697,0.000277176,0.004857644,0.001508183,0,-0.001143663,-0.001926124,0.00134124,0.008622641,0.008449219,-0.011674964,-0.001995504,0.006914176,-0.004062766,0.002000696,0.011073755,0.00010734,-3.68E-05,0.007489154,-0.00134183,0.000946808,0.005486309,0.004666915,0.004243639,-0.000845658,-0.000625614,0.013456384,-0.000585403,0.001849775,-0.004212405,-0.00408472,0.001080523,0.006807261,0.00037868,0.000972132,0.005168581,0.001004789,-0.000589669,0.000719177,0.001387578,0.004075862,-0.001309967,0.002820404,0.002813068,0.002261318,-0.002563841,0.004602011,-0.003289209,0.0084293,0.008262513,-0.006682034,0.003965774,0.001242751,-0.001634806,0.00211632,-0.007750264,0.002810892,-0.017482636,-0.003915028,0.003551831,-7.21E-05,-0.003904626,0.016710446,-0.002151467,0.003565268,-0.005383667,0.002112048,-0.004941436,-0.003796146,0.004246702,0.007369438,0.003373961,0.01022435,0.003385327,0.006814105,-0.001202814,0,0,-0.006905269,-0.005207293,-0.005584086,-0.015286162,0,-0.001851506,0.007179458,0.003533645,0.003214019,-0.004126583,0.0005632,0.005383511,-0.015313125,0.002993388
