Date,OXY,AXP,MDLZ,VZ,BA,CAT,JPM,PEP,CVX,EXC,KO,COP,DIS,1715651D,XOM,GE,AMZN,HD,IBM,JNJ,MCD,MRK,MMM,RTN,BAC,PFE,GOOG,PG,ACN,T,RTX,WMT,CSCO,SLB,INTC,MSFT,C,SO,AIG,HON,MO,GS,ABT,BKNG,TXN,DVN,GOOGL,APC,UNP,UNH,BLK,PM,BK,WBA,MET,1856613D,BRK/B,BMY,AMGN,AAPL,CMCSA,MA,ORCL,CL,ABBV,COST,TWX,TGT,CELG,1697067D,TFCF,EMC,EMR,GM,KMI,V,GILD,FDX,META,F,BIIB,GD,PYPL,QCOM,HAL,SBUX,USB,AGN,MS,ALL,LLY,LOW,SPG,UPS,MDT,CVS,LMT,COF,TFCFA,NKE,NSC,WFC,KHC,DHR,DUK,NEE,CHTR,PEP,DD,NVDA,NFLX,TMO,ADBE,DOW,EXC,AMT,CRM,TSLA,LIN,AVGO,HON,TMUS
14-03-2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
15-03-2021,29.3,146.99,57.23,55.64,265.63,230.74,155.37,133.03,110.25,30.9328,51.03,58.16,196.76,#N/A N/A,60.39,106.8,154.084,278.54,122.815,160.42,220.46,72.6873,189.48,#N/A N/A,37.75,35.41,103.324,128.56,266.26,22.5904,79.57,133.43,49.41,29.12,63.79,234.81,74.22,60.98,48.34,216.2,49.84,346.05,118.1,2439.5,174.91,24.61,102.722,#N/A N/A,212.67,353.88,719.01,87.68,46.69,55.05,60.54,#N/A N/A,254.61,61.39,235.96,123.99,57.53,381.76,67.73,75.68,110.26,330.51,#N/A N/A,181.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,90.92,57.94,16.33,223.27,63.07,266.88,273.75,13.2,260.13,176.71,249.98,131.64,23.97,108.9,53.98,#N/A N/A,83.86,117.27,189.16,174.2,121.01,162.64,119.15,74.97,346.41,132.6,#N/A N/A,144.94,260.27,39.7,38.53,217,92.33,75.52,625,133.03,76.71,131.9125,520.25,452.82,447.59,62.9,30.9186,218.49,212.8,235.98,269,470.77,#N/A N/A,125.63
16-03-2021,28.17,143.3,57.78,55.64,255.21,226.46,153.51,134.05,107.64,30.9186,51.22,56.58,194.24,#N/A N/A,59.11,105.2,154.593,282.08,122.4902,161.37,219.86,73.2403,186.85,#N/A N/A,37.64,35.83,104.626,128.94,263.52,22.6357,78.24,133.39,49.67,28.06,64.78,237.71,73.33,61.25,47.33,211.81,49.44,341.71,118.22,2396.56,177.14,23.51,104.194,#N/A N/A,211.7,354.6,723.07,88.2,46.24,54.71,59.31,#N/A N/A,251.5,61.9,240.32,125.57,58.04,382.38,66.85,75.86,110.84,327.25,#N/A N/A,180.21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.06,57.12,15.92,224.7,64.01,260.8,279.28,12.49,259.92,175.32,249.31,133.65,22.87,111.34,53.84,#N/A N/A,82.54,115.84,190.9,175.33,117.19,162.82,118.94,75.07,347.13,128.49,#N/A N/A,144.65,256.39,39.35,38.74,215.9,93.02,75.38,639.65,134.01,76.69,132.9125,524.03,446.43,450.54,63.18,30.9186,222.84,214.48,225.627,270.79,478.18,#N/A N/A,127.78
17-03-2021,29.04,144.68,57.92,55.75,263.59,233.63,155.09,133.55,108.03,30.6405,51.24,56.83,195.24,#N/A N/A,59.37,108.88,156.787,280.03,123.2448,160.77,224.11,73.7076,188.3,#N/A N/A,37.95,35.79,104.554,128.42,264.27,22.7565,79.56,132.28,49.42,28.31,65.78,237.04,73.6,60.7,47.67,213.03,49.78,344.95,117.62,2461.78,179.35,23.68,104.111,#N/A N/A,212.3,352.18,728.22,89.2,46.51,54.1,60.15,#N/A N/A,252,62.18,244.27,124.76,57.5,378.68,66.22,75.8,105.04,329.19,#N/A N/A,178.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,90.52,60.05,16.22,223.02,64.42,265.84,284.01,12.69,264.15,177.52,251.47,133.92,23.35,110.46,54.49,#N/A N/A,83.86,115.84,186.73,174.44,118.24,160.65,118.56,74.01,351.02,131.65,#N/A N/A,144.82,258.16,39.84,39.08,214.14,91.85,72.96,641.86,133.62,78.38,133.4125,524.44,442.61,451.01,66.01,30.6405,223.17,213.12,233.937,269.55,483.59,#N/A N/A,127.3
18-03-2021,26.62,142.58,57.91,56.31,256.06,230.68,157.65,132.55,104.12,30.4337,50.57,53.38,192.28,#N/A N/A,56.81,106,151.4,283.16,124.2286,160.47,222.9,73.679,191,#N/A N/A,38.94,35.77,101.811,128.7,266.89,22.6508,77.94,130.01,48.8,27.25,63.725,230.72,73.84,60.4,47.82,215.02,50.57,348,118.11,2346.95,174.36,22.36,101.067,#N/A N/A,215.36,362.05,723.73,90.56,46.7,52.7,61.76,#N/A N/A,252.46,62.33,244.42,120.53,55.87,367,66.74,76.07,103.77,322.98,#N/A N/A,179.61,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.46,59.27,15.76,220.66,64.08,263.51,278.62,12.49,262.27,179.24,238.41,129.75,22.17,107.62,56.27,#N/A N/A,83.94,116.04,183.93,174.87,116.82,160.2,118.83,74.48,358.45,128.31,#N/A N/A,143.17,263.07,40.81,38.94,215.95,92.33,71.13,629.39,132.53,78.37,127.225,504.79,445.75,439.18,64.72,30.448,222.51,209.48,217.72,267.9,464.15,#N/A N/A,124.91
19-03-2021,28.1,140.71,58.1,56.24,255.82,225.29,155.14,134.49,103.38,30.6548,50.81,52.6,191.14,#N/A N/A,56.49,105.76,153.748,289.1,123.1206,160.04,222.44,73.9078,188.71,#N/A N/A,38.53,35.53,102.16,128.01,263.78,22.4621,78.36,131.74,48.98,27.05,63.76,230.35,73.01,59.7,46.83,212.91,50.55,344.2,120.25,2287.74,175.98,22.7,101.348,#N/A N/A,210.8,365.58,729.64,89.25,46.35,52.54,61.29,#N/A N/A,250.99,62.7,245.94,119.99,55.46,356.51,66.26,74.98,103.42,328.91,#N/A N/A,187.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,88.49,59.82,15.92,206.9,64.46,279.58,290.11,12.83,267.07,177.62,241.28,131.02,21.79,106.34,55.21,#N/A N/A,82.94,113.24,184.29,179.49,116.69,159.29,116.62,73.18,355.07,126.43,#N/A N/A,137.49,260.46,39.63,39.14,221.06,92.72,70.84,629.74,134.5,77.1,128.4575,512.18,445.01,441.5,63.91,30.6405,221.86,212.2,218.29,269.12,474.46,#N/A N/A,124.19
20-03-2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
21-03-2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
22-03-2021,27.46,139.95,58.835,56.59,251.23,226.02,150.97,137.78,102.54,30.5264,51,52.24,192.86,#N/A N/A,55.91,105.04,155.544,288.94,124.6967,160.5,225.07,73.9078,189.47,#N/A N/A,37.66,36,101.929,130.18,265.2,22.6357,76.92,132.37,50.3,27.65,65.63,235.99,71.96,59.69,46.23,212.13,51.64,339.33,121.47,2231.89,180.1,22.33,101.535,#N/A N/A,206.27,366.86,730.92,89.98,45.21,53.11,60.11,#N/A N/A,250.36,63.38,249.69,123.39,56.37,358.4,66.32,75.77,105.9,334.49,#N/A N/A,188.04,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.35,58.1,15.78,208,65.53,274.02,293.54,12.85,272.34,176.56,244.385,134.09,21.54,107.57,54.24,#N/A N/A,81.92,112.24,185.84,181.89,115.25,161.06,116.84,73.47,357.66,125.22,#N/A N/A,138.27,260.62,38.97,39.55,223.55,93.12,71.69,637.62,137.8,77.56,131.8625,523.11,454.66,452.41,63.51,30.5121,225.83,215.17,223.333,270.36,475.28,#N/A N/A,126.11
23-03-2021,26.59,136.08,58.6,56.91,241.25,218.25,149.46,139.55,101.97,30.5264,51.39,51.71,188.73,#N/A N/A,55.22,101.28,156.875,289.98,124.6107,160.35,224.37,72.7254,188.33,#N/A N/A,36.9,35.36,102.648,132.6,266.03,22.6433,75.18,133.94,50.01,26.67,63.48,237.58,70.91,60.63,44.98,208.59,50.51,331.77,120.49,2215,178.78,21.74,102.066,#N/A N/A,208.05,368.5,716.57,88.05,44.37,52.03,58.66,#N/A N/A,248.31,62.62,245.04,122.54,56.14,355.27,67.27,77.75,104.84,340.34,#N/A N/A,188.92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,87.22,56.16,15.68,208.15,64.5,266.81,290.63,12.21,267.21,174.87,243.77,132.52,20.81,106.25,53.58,#N/A N/A,79.12,111.86,183.68,180.4,110.41,159.86,115.03,71.9,353.61,122.41,#N/A N/A,137.12,260.27,38.24,38.92,220.32,94.02,74.02,645.45,139.46,75.32,130.7075,535.09,452.01,460.2,60.75,30.5193,229.85,215,220.72,267.88,464.06,#N/A N/A,124.39
24-03-2021,27.06,138.42,58.06,57.01,239.24,221.23,150.62,138.87,104.7,30.6476,51.52,53.21,184.72,#N/A N/A,56.34,100,154.354,292.75,124.7635,161.91,224.05,72.6968,190.69,#N/A N/A,36.9,35.61,102.253,132.56,267.55,22.6357,75.55,133.11,49.65,27.42,62.04,235.46,70.08,60.69,44.99,212.22,49.51,328.65,118.02,2202.73,178.9,22.34,101.627,#N/A N/A,212.9,370.6,722.75,88.55,45.25,51.78,58.54,#N/A N/A,249.63,62.3,245.47,120.09,55.92,359.65,66.83,77.77,103.06,338.04,#N/A N/A,188.28,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,88.06,55.81,16.19,208.07,64.35,268.29,282.14,12.14,265.69,176.42,234.27,127.18,21.3,104.97,53.47,#N/A N/A,79.33,112.85,180.17,180.68,109.4,159.91,115.96,73.21,356.12,123.91,#N/A N/A,133.16,264.31,38.12,38.23,219.47,94.39,72.83,651.56,138.81,76.68,126.43,520.81,445.37,451.51,62.04,30.612,227,209.53,210.09,269.77,457.27,#N/A N/A,122.36
25-03-2021,26.7,142.28,58.56,57.38,247.19,224.25,152.55,139.62,105.07,30.9257,52.02,53.57,186.91,#N/A N/A,56.18,102.8,152.313,297.18,127.1037,161.97,224.2,72.5347,193.1,#N/A N/A,37.66,35.67,102.218,133.48,268.61,22.7037,77.53,134.01,50.51,27.4,62.02,232.34,71.72,61.38,46.5,213.88,50.19,330.55,119.05,2268.91,178.49,22.35,101.623,#N/A N/A,216.09,371.09,727.5,88.69,46.33,51.71,60.04,#N/A N/A,250.75,62.79,246.25,120.59,56.3,358.36,68.63,77.89,103.88,346.34,#N/A N/A,192.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.19,56.6,16.36,207.97,63.99,274.18,278.74,12.32,273.97,180.06,234.24,127.28,21.2,107.35,54.89,#N/A N/A,80.13,114.71,183.09,185.17,113.64,163.25,116.58,74.07,361.22,127.87,#N/A N/A,128.64,268,39.3,39.2,218.69,95.53,73.45,637.79,139.63,77.18,125.3525,502.86,442.29,450.99,63.24,30.9257,227.22,205.44,213.463,273.38,461.7,#N/A N/A,123.48
26-03-2021,27.76,143.73,59.44,58.18,244.87,229.5,155.09,142.91,107.48,31.0541,53.04,55.04,185.92,#N/A N/A,57.71,103.92,152.602,303.81,130.2653,164.93,225.21,73.7934,194.88,#N/A N/A,38.68,36.25,101.778,135.45,280.77,22.8773,78.17,135.13,52.57,28.31,64.87,236.48,73.02,61.66,46.82,218.53,52.5,327.39,122.07,2323.53,188.2,22.74,101.237,#N/A N/A,222.92,376.48,756.9,90.58,47.49,52.03,60.82,#N/A N/A,256.77,63.94,252.86,121.21,55.18,366.14,70.25,79.22,105.98,352.02,#N/A N/A,200.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,91.57,56.52,16.8,213.53,65.24,281.34,283.02,12.3,276.63,181.54,241.03,132.99,21.79,109.9,56.21,#N/A N/A,79.98,116.03,185.31,191.61,114.67,167.98,118.56,75.96,364.71,129.59,#N/A N/A,132.99,272.91,39.76,40.03,226.27,95.83,74.06,631.75,142.7,78.47,128.3925,508.05,460.06,469.09,63.99,31.0398,238.82,209.09,206.237,281.4,482.04,#N/A N/A,122.99
27-03-2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
28-03-2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
29-03-2021,27,142.37,60.18,58.83,250.52,230.22,152.68,144.8,106.92,31.1967,53.85,53.84,184.85,#N/A N/A,57.4,103.6,153.787,302.2,129.7686,166.04,227.35,74.6611,195.74,#N/A N/A,38.31,36.62,102.797,137.57,279.54,23.066,77.68,136.67,52.52,27.7,64.5,235.24,71.58,62.32,46.58,218.88,52.3,325.73,122.23,2351.36,186.18,21.85,102.29,#N/A N/A,222.98,379.06,757.86,90.99,47.52,52.85,60.16,#N/A N/A,258.82,64.07,254.96,121.39,55.19,362.91,71.13,79.9,106.73,356.15,#N/A N/A,198.21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,91.23,55.94,16.75,214.51,66.19,279.22,290.82,12.15,276.08,183.3,235.67,131.27,21.24,109.13,55.6,#N/A N/A,77.88,116.8,186.34,188.62,113.81,168.14,119.16,76.3,372.79,126.49,#N/A N/A,133.49,270.99,38.44,40.78,226.88,97.58,74.8,636.68,144.81,78.1,129.4825,513.95,458.57,469.32,63.9,31.1967,241.83,210.77,203.763,281,472.62,#N/A N/A,123.46
30-03-2021,27.33,143.49,58.78,58.59,252.01,233.08,154.48,142.285,105.93,31.0113,53.15,53.43,185.53,#N/A N/A,56.69,106.4,152.765,304.82,128.6797,165.01,224.98,73.3834,194.64,#N/A N/A,38.99,36.11,102.777,135.45,278.55,23.1943,77.82,135.74,51.77,27.22,63.77,231.85,72.96,61.54,47.34,218.09,51.26,332.01,119.75,2334.89,185.94,22,102.324,#N/A N/A,221.13,373.56,749.26,89.35,47.86,52.98,61.44,#N/A N/A,258.19,63.31,249.75,119.9,54.98,358.2,70.55,79.33,106.79,349.75,#N/A N/A,199.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,91.14,58.51,16.62,211.9,65.5,285.92,288,12.46,276.01,182.1,236.54,130.11,21.5,110.27,55.87,#N/A N/A,79.09,117.11,185.5,190.02,115.39,168.64,118.83,76.08,370.54,128.56,#N/A N/A,132.95,270.29,39.39,40.28,223,96.24,74.22,632.69,142.54,78.32,128.7175,513.39,451.47,465.46,64.61,31.0184,237.15,210,211.873,279.26,456.16,#N/A N/A,124.64
31-03-2021,26.62,141.44,58.53,58.15,254.72,231.87,152.23,141.45,104.79,31.2109,52.71,52.97,184.52,#N/A N/A,55.83,105.04,154.704,305.25,127.2852,164.35,224.14,73.5073,192.68,#N/A N/A,38.69,36.23,103.432,135.43,276.25,22.8471,77.27,135.83,51.71,27.19,64,235.77,72.75,62.16,46.21,217.07,51.16,327,119.84,2329.84,188.99,21.85,103.126,#N/A N/A,220.41,372.07,753.96,88.74,47.29,54.9,60.79,#N/A N/A,255.47,63.13,248.81,122.15,54.11,356.05,70.17,78.83,108.22,352.48,#N/A N/A,198.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,90.22,57.46,16.65,211.73,64.63,284.04,294.53,12.25,279.75,181.56,242.84,132.59,21.46,109.27,55.31,#N/A N/A,77.66,114.9,186.82,190.18,113.77,169.99,118.13,75.23,369.5,127.23,#N/A N/A,132.89,268.52,39.07,40,225.08,96.53,75.61,617.02,141.45,77.28,133.4825,521.66,456.38,475.37,63.94,31.1896,239.06,211.87,222.643,280.14,463.66,#N/A N/A,125.29
01-04-2021,27.38,144.57,58.44,58.3,252.96,232.74,153.71,141.24,105.75,31.3108,52.51,54.02,188.97,#N/A N/A,57.39,106.24,158.05,307.75,127.2565,162.83,225.21,73.5073,192.7,#N/A N/A,39.49,36.3,106.888,134.28,278.34,22.998,77.28,135.62,51.98,28.1,64.55,242.35,73.14,62.33,46.38,216.8,51,327.64,118.94,2382.46,192.06,23.5,106.489,#N/A N/A,220.21,367.07,766.83,88.06,47.47,54.75,61.6,#N/A N/A,258.2,62.93,249.17,123,54.75,363.3,71.81,78.55,108.52,354.94,#N/A N/A,200.72,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,90.41,57.8,16.84,216.86,66.44,283.54,298.66,12.17,278.71,180.83,247.54,137.79,21.92,109.38,55.83,#N/A N/A,78.22,116.03,185.24,191.32,115.2,171.28,118.19,74.3,371.02,129.78,#N/A N/A,132.53,271.18,39.63,40.03,225.08,96.28,75.77,608.58,141.28,78.13,138.1175,539.42,456.3,483.34,64.6,31.3108,240.06,218.72,220.583,280.84,475.95,#N/A N/A,127.65
